day,day_of_week,hour,route_id,length_km,n_stops,traffic_index,rain,passengers,travel_time_min,fare_thb,diesel_l_per_km
3,3,22,R1-5,29.91,134,0.978,1.0,175,105.3,19.0,0.5
3,3,22,R4-60,35.56,200,0.917,1.0,168,132.3,19.0,0.522
3,3,22,RS2,51.33,108,0.934,1.0,60,136.0,19.0,0.585
4,4,5,R2-38,24.45,138,0.925,1.0,244,100.5,19.0,0.478
4,4,5,R1-1,23.73,107,0.946,1.0,225,90.7,19.0,0.475
4,4,5,R1-5,29.91,134,0.939,1.0,224,108.1,19.0,0.5
4,4,5,R4-60,35.56,200,0.947,1.0,373,144.2,19.0,0.522
4,4,5,RS2,51.33,108,1.044,1.0,216,153.6,19.0,0.585
4,4,6,R2-38,24.45,138,0.99,1.0,531,115.4,19.0,0.478
4,4,6,R1-1,23.73,107,0.991,1.0,418,96.3,19.0,0.475
4,4,6,R1-5,29.91,134,0.895,1.0,512,120.1,19.0,0.5
4,4,6,R4-60,35.56,200,0.951,1.0,732,161.3,19.0,0.522
4,4,6,RS2,51.33,108,1.035,1.0,409,164.5,19.0,0.585
4,4,7,R2-38,24.45,138,1.787,1.0,595,159.0,19.0,0.478
4,4,7,R1-1,23.73,107,1.8,1.0,447,137.9,19.0,0.475
4,4,7,R1-5,29.91,134,1.782,1.0,546,175.1,19.0,0.5
4,4,7,R4-60,35.56,200,1.744,1.0,775,220.7,19.0,0.522
4,4,7,RS2,51.33,108,1.782,1.0,439,240.6,19.0,0.585
4,4,8,R2-38,24.45,138,1.82,1.0,710,166.1,19.0,0.478
4,4,8,R1-1,23.73,107,1.834,1.0,484,144.0,19.0,0.475
4,4,8,R1-5,29.91,134,1.922,1.0,669,190.9,19.0,0.5
4,4,8,R4-60,35.56,200,1.878,1.0,830,235.9,19.0,0.522
4,4,8,RS2,51.33,108,1.814,1.0,555,248.0,19.0,0.585
4,4,9,R2-38,24.45,138,1.865,1.0,491,157.1,19.0,0.478
4,4,9,R1-1,23.73,107,1.898,1.0,498,147.6,19.0,0.475
4,4,9,R1-5,29.91,134,1.83,1.0,592,181.0,19.0,0.5
4,4,9,R4-60,35.56,200,1.955,1.0,864,240.9,19.0,0.522
4,4,9,RS2,51.33,108,1.945,1.0,393,261.5,19.0,0.585
4,4,10,R2-38,24.45,138,0.941,1.0,279,99.9,19.0,0.478
4,4,10,R1-1,23.73,107,1.006,1.0,173,86.6,19.0,0.475
4,4,10,R1-5,29.91,134,0.974,1.0,235,108.3,19.0,0.5
4,4,10,R4-60,35.56,200,0.928,1.0,325,139.4,19.0,0.522
4,4,10,RS2,51.33,108,0.922,1.0,223,139.9,19.0,0.585
4,4,11,R2-38,24.45,138,1.265,1.0,331,116.9,19.0,0.478
4,4,11,R1-1,23.73,107,1.243,1.0,236,103.3,19.0,0.475
4,4,11,R1-5,29.91,134,1.31,1.0,288,132.9,19.0,0.5
4,4,11,R4-60,35.56,200,1.295,1.0,458,171.8,19.0,0.522
4,4,11,RS2,51.33,108,1.282,1.0,258,181.3,19.0,0.585
4,4,12,R2-38,24.45,138,1.329,1.0,346,121.7,19.0,0.478
4,4,12,R1-1,23.73,107,1.276,1.0,202,104.9,19.0,0.475
4,4,12,R1-5,29.91,134,1.242,1.0,297,126.7,19.0,0.5
4,4,12,R4-60,35.56,200,1.274,1.0,473,174.4,19.0,0.522
4,4,12,RS2,51.33,108,1.294,1.0,294,181.4,19.0,0.585
4,4,13,R2-38,24.45,138,1.279,1.0,398,120.2,19.0,0.478
4,4,13,R1-1,23.73,107,1.269,1.0,302,107.7,19.0,0.475
4,4,13,R1-5,29.91,134,1.272,1.0,325,132.2,19.0,0.5
4,4,13,R4-60,35.56,200,1.279,1.0,481,175.3,19.0,0.522
4,4,13,RS2,51.33,108,1.398,1.0,231,190.3,19.0,0.585
4,4,14,R2-38,24.45,138,0.975,1.0,356,107.8,19.0,0.478
4,4,14,R1-1,23.73,107,0.959,1.0,256,93.0,19.0,0.475
4,4,14,R1-5,29.91,134,0.967,1.0,339,112.5,19.0,0.5
4,4,14,R4-60,35.56,200,0.957,1.0,501,153.3,19.0,0.522
4,4,14,RS2,51.33,108,0.881,1.0,289,138.4,19.0,0.585
4,4,15,R2-38,24.45,138,0.893,1.0,234,96.8,19.0,0.478
4,4,15,R1-1,23.73,107,0.892,1.0,195,85.9,19.0,0.475
4,4,15,R1-5,29.91,134,0.944,1.0,219,109.7,19.0,0.5
4,4,15,R4-60,35.56,200,0.973,1.0,344,141.8,19.0,0.522
4,4,15,RS2,51.33,108,0.967,1.0,163,142.4,19.0,0.585
4,4,16,R2-38,24.45,138,1.986,1.0,505,167.9,19.0,0.478
4,4,16,R1-1,23.73,107,1.939,1.0,407,145.7,19.0,0.475
4,4,16,R1-5,29.91,134,1.902,1.0,502,177.4,19.0,0.5
4,4,16,R4-60,35.56,200,1.896,1.0,790,231.7,19.0,0.522
4,4,16,RS2,51.33,108,1.931,1.0,414,257.3,19.0,0.585
4,4,17,R2-38,24.45,138,1.871,1.0,584,164.6,19.0,0.478
4,4,17,R1-1,23.73,107,1.906,1.0,488,148.3,19.0,0.475
4,4,17,R1-5,29.91,134,1.926,1.0,618,184.4,19.0,0.5
4,4,17,R4-60,35.56,200,1.876,1.0,834,236.3,19.0,0.522
4,4,17,RS2,51.33,108,1.913,1.0,498,260.3,19.0,0.585
4,4,18,R2-38,24.45,138,1.928,1.0,620,162.1,19.0,0.478
4,4,18,R1-1,23.73,107,1.982,1.0,518,153.6,19.0,0.475
4,4,18,R1-5,29.91,134,2.014,1.0,589,187.2,19.0,0.5
4,4,18,R4-60,35.56,200,1.998,1.0,861,246.2,19.0,0.522
4,4,18,RS2,51.33,108,1.949,1.0,495,261.0,19.0,0.585
4,4,19,R2-38,24.45,138,2.055,1.0,483,170.7,19.0,0.478
4,4,19,R1-1,23.73,107,2.058,1.0,400,150.2,19.0,0.475
4,4,19,R1-5,29.91,134,2.016,1.0,522,188.7,19.0,0.5
4,4,19,R4-60,35.56,200,2.004,1.0,703,240.8,19.0,0.522
4,4,19,RS2,51.33,108,1.958,1.0,401,260.5,19.0,0.585
4,4,20,R2-38,24.45,138,0.936,1.0,301,98.2,19.0,0.478
4,4,20,R1-1,23.73,107,0.978,1.0,172,87.4,19.0,0.475
4,4,20,R1-5,29.91,134,0.932,1.0,258,107.0,19.0,0.5
4,4,20,R4-60,35.56,200,0.925,1.0,359,143.3,19.0,0.522
4,4,20,RS2,51.33,108,1.02,1.0,235,151.4,19.0,0.585
4,4,21,R2-38,24.45,138,0.905,1.0,135,89.3,19.0,0.478
4,4,21,R1-1,23.73,107,0.91,1.0,114,82.3,19.0,0.475
4,4,21,R1-5,29.91,134,0.915,1.0,229,105.9,19.0,0.5
4,4,21,R4-60,35.56,200,0.9,1.0,322,139.0,19.0,0.522
4,4,21,RS2,51.33,108,0.898,1.0,124,135.8,19.0,0.585
4,4,22,R2-38,24.45,138,0.984,1.0,144,93.9,19.0,0.478
4,4,22,R1-1,23.73,107,0.979,1.0,160,83.1,19.0,0.475
4,4,22,R1-5,29.91,134,0.964,1.0,170,106.0,19.0,0.5
4,4,22,R4-60,35.56,200,0.963,1.0,201,136.7,19.0,0.522
4,4,22,RS2,51.33,108,0.939,1.0,119,136.1,19.0,0.585
5,5,5,R2-38,24.45,138,0.828,1.0,154,87.6,19.0,0.478
5,5,5,R1-1,23.73,107,0.833,1.0,70,74.8,19.0,0.475
5,5,5,R1-5,29.91,134,0.831,1.0,150,92.8,19.0,0.5
5,5,5,R4-60,35.56,200,0.841,1.0,209,127.7,19.0,0.522
5,5,5,RS2,51.33,108,0.856,1.0,136,128.4,19.0,0.585
5,5,6,R2-38,24.45,138,0.745,1.0,176,86.5,19.0,0.478
5,5,6,R1-1,23.73,107,0.794,1.0,131,78.8,19.0,0.475
5,5,6,R1-5,29.91,134,0.795,1.0,138,94.0,19.0,0.5
5,5,6,R4-60,35.56,200,0.785,1.0,232,125.8,19.0,0.522
5,5,6,RS2,51.33,108,0.838,1.0,114,124.2,19.0,0.585
5,5,7,R2-38,24.45,138,0.806,1.0,150,84.1,19.0,0.478
5,5,7,R1-1,23.73,107,0.777,1.0,66,69.5,19.0,0.475
5,5,7,R1-5,29.91,134,0.814,1.0,153,96.3,19.0,0.5
5,5,7,R4-60,35.56,200,0.818,1.0,241,127.1,19.0,0.522
5,5,7,RS2,51.33,108,0.823,1.0,138,122.6,19.0,0.585
5,5,8,R2-38,24.45,138,0.856,1.0,120,90.2,19.0,0.478
5,5,8,R1-1,23.73,107,0.841,1.0,113,78.5,19.0,0.475
5,5,8,R1-5,29.91,134,0.815,1.0,152,94.7,19.0,0.5
5,5,8,R4-60,35.56,200,0.805,1.0,150,119.6,19.0,0.522
5,5,8,RS2,51.33,108,0.859,1.0,164,127.3,19.0,0.585
5,5,9,R2-38,24.45,138,0.859,1.0,180,91.4,19.0,0.478
5,5,9,R1-1,23.73,107,0.749,1.0,111,72.9,19.0,0.475
5,5,9,R1-5,29.91,134,0.767,1.0,162,91.8,19.0,0.5
5,5,9,R4-60,35.56,200,0.784,1.0,117,118.9,19.0,0.522
5,5,9,RS2,51.33,108,0.768,1.0,120,116.5,19.0,0.585
5,5,10,R2-38,24.45,138,1.32,1.0,346,122.4,19.0,0.478
5,5,10,R1-1,23.73,107,1.367,1.0,211,108.3,19.0,0.475
5,5,10,R1-5,29.91,134,1.323,1.0,296,135.6,19.0,0.5
5,5,10,R4-60,35.56,200,1.364,1.0,341,167.9,19.0,0.522
5,5,10,RS2,51.33,108,1.317,1.0,258,181.5,19.0,0.585
5,5,11,R2-38,24.45,138,1.298,1.0,303,121.8,19.0,0.478
5,5,11,R1-1,23.73,107,1.34,1.0,204,104.3,19.0,0.475
5,5,11,R1-5,29.91,134,1.377,1.0,290,136.8,19.0,0.5
5,5,11,R4-60,35.56,200,1.307,1.0,462,178.7,19.0,0.522
5,5,11,RS2,51.33,108,1.341,1.0,206,182.9,19.0,0.585
5,5,12,R2-38,24.45,138,1.291,1.0,289,114.1,19.0,0.478
5,5,12,R1-1,23.73,107,1.327,1.0,189,103.1,19.0,0.475
5,5,12,R1-5,29.91,134,1.307,1.0,353,136.7,19.0,0.5
5,5,12,R4-60,35.56,200,1.271,1.0,420,168.7,19.0,0.522
5,5,12,RS2,51.33,108,1.378,1.0,209,187.5,19.0,0.585
5,5,13,R2-38,24.45,138,1.349,1.0,283,120.7,19.0,0.478
5,5,13,R1-1,23.73,107,1.313,1.0,250,106.9,19.0,0.475
5,5,13,R1-5,29.91,134,1.325,1.0,315,135.0,19.0,0.5
5,5,13,R4-60,35.56,200,1.346,1.0,478,180.7,19.0,0.522
5,5,13,RS2,51.33,108,1.266,1.0,263,180.1,19.0,0.585
5,5,14,R2-38,24.45,138,1.349,1.0,290,121.0,19.0,0.478
5,5,14,R1-1,23.73,107,1.311,1.0,232,104.6,19.0,0.475
5,5,14,R1-5,29.91,134,1.31,1.0,264,133.3,19.0,0.5
5,5,14,R4-60,35.56,200,1.351,1.0,484,180.6,19.0,0.522
5,5,14,RS2,51.33,108,1.354,1.0,231,191.5,19.0,0.585
5,5,15,R2-38,24.45,138,1.324,1.0,293,120.9,19.0,0.478
5,5,15,R1-1,23.73,107,1.286,1.0,260,104.0,19.0,0.475
5,5,15,R1-5,29.91,134,1.39,1.0,294,142.2,19.0,0.5
5,5,15,R4-60,35.56,200,1.368,1.0,477,181.1,19.0,0.522
5,5,15,RS2,51.33,108,1.341,1.0,231,186.6,19.0,0.585
5,5,16,R2-38,24.45,138,1.343,1.0,285,120.8,19.0,0.478
5,5,16,R1-1,23.73,107,1.289,1.0,210,98.8,19.0,0.475
5,5,16,R1-5,29.91,134,1.35,1.0,302,135.6,19.0,0.5
5,5,16,R4-60,35.56,200,1.368,1.0,428,179.9,19.0,0.522
5,5,16,RS2,51.33,108,1.323,1.0,248,185.2,19.0,0.585
5,5,17,R2-38,24.45,138,1.379,1.0,355,124.6,19.0,0.478
5,5,17,R1-1,23.73,107,1.287,1.0,222,105.5,19.0,0.475
5,5,17,R1-5,29.91,134,1.346,1.0,275,132.6,19.0,0.5
5,5,17,R4-60,35.56,200,1.388,1.0,571,187.8,19.0,0.522
5,5,17,RS2,51.33,108,1.322,1.0,192,179.6,19.0,0.585
5,5,18,R2-38,24.45,138,1.284,1.0,360,122.2,19.0,0.478
5,5,18,R1-1,23.73,107,1.33,1.0,244,107.6,19.0,0.475
5,5,18,R1-5,29.91,134,1.363,1.0,286,133.8,19.0,0.5
5,5,18,R4-60,35.56,200,1.263,1.0,433,168.2,19.0,0.522
5,5,18,RS2,51.33,108,1.341,1.0,214,183.0,19.0,0.585
5,5,19,R2-38,24.45,138,0.846,1.0,298,96.4,19.0,0.478
5,5,19,R1-1,23.73,107,0.87,1.0,253,84.3,19.0,0.475
5,5,19,R1-5,29.91,134,0.804,1.0,312,104.0,19.0,0.5
5,5,19,R4-60,35.56,200,0.835,1.0,479,142.6,19.0,0.522
5,5,19,RS2,51.33,108,0.864,1.0,201,136.0,19.0,0.585
5,5,20,R2-38,24.45,138,0.84,1.0,247,94.9,19.0,0.478
5,5,20,R1-1,23.73,107,0.818,1.0,241,80.0,19.0,0.475
5,5,20,R1-5,29.91,134,0.798,1.0,308,103.1,19.0,0.5
5,5,20,R4-60,35.56,200,0.866,1.0,462,142.0,19.0,0.522
5,5,20,RS2,51.33,108,0.832,1.0,244,133.0,19.0,0.585
5,5,21,R2-38,24.45,138,0.852,1.0,139,89.0,19.0,0.478
5,5,21,R1-1,23.73,107,0.828,1.0,128,76.2,19.0,0.475
5,5,21,R1-5,29.91,134,0.846,1.0,170,103.4,19.0,0.5
5,5,21,R4-60,35.56,200,0.814,1.0,212,126.1,19.0,0.522
5,5,21,RS2,51.33,108,0.84,1.0,133,129.5,19.0,0.585
5,5,22,R2-38,24.45,138,0.826,1.0,152,89.0,19.0,0.478
5,5,22,R1-1,23.73,107,0.801,1.0,91,76.0,19.0,0.475
5,5,22,R1-5,29.91,134,0.815,1.0,142,96.9,19.0,0.5
5,5,22,R4-60,35.56,200,0.796,1.0,165,124.4,19.0,0.522
5,5,22,RS2,51.33,108,0.843,1.0,97,124.2,19.0,0.585
6,6,5,R2-38,24.45,138,0.809,1.0,124,87.2,19.0,0.478
6,6,5,R1-1,23.73,107,0.854,1.0,158,76.5,19.0,0.475
6,6,5,R1-5,29.91,134,0.8,1.0,117,91.1,19.0,0.5
6,6,5,R4-60,35.56,200,0.818,1.0,160,124.7,19.0,0.522
6,6,5,RS2,51.33,108,0.849,1.0,127,127.0,19.0,0.585
6,6,6,R2-38,24.45,138,0.914,1.0,136,90.0,19.0,0.478
6,6,6,R1-1,23.73,107,0.76,1.0,111,72.1,19.0,0.475
6,6,6,R1-5,29.91,134,0.91,1.0,160,100.3,19.0,0.5
6,6,6,R4-60,35.56,200,0.79,1.0,211,121.2,19.0,0.522
6,6,6,RS2,51.33,108,0.822,1.0,111,122.5,19.0,0.585
6,6,7,R2-38,24.45,138,0.808,1.0,139,87.9,19.0,0.478
6,6,7,R1-1,23.73,107,0.873,1.0,102,79.1,19.0,0.475
6,6,7,R1-5,29.91,134,0.854,1.0,132,99.3,19.0,0.5
6,6,7,R4-60,35.56,200,0.881,1.0,269,134.6,19.0,0.522
6,6,7,RS2,51.33,108,0.83,1.0,106,121.7,19.0,0.585
6,6,8,R2-38,24.45,138,0.833,1.0,122,85.5,19.0,0.478
6,6,8,R1-1,23.73,107,0.786,1.0,117,75.8,19.0,0.475
6,6,8,R1-5,29.91,134,0.917,1.0,151,100.1,19.0,0.5
6,6,8,R4-60,35.56,200,0.778,1.0,261,124.4,19.0,0.522
6,6,8,RS2,51.33,108,0.828,1.0,105,123.8,19.0,0.585
6,6,9,R2-38,24.45,138,0.879,1.0,112,90.9,19.0,0.478
6,6,9,R1-1,23.73,107,0.849,1.0,90,75.0,19.0,0.475
6,6,9,R1-5,29.91,134,0.827,1.0,163,97.0,19.0,0.5
6,6,9,R4-60,35.56,200,0.857,1.0,124,123.5,19.0,0.522
6,6,9,RS2,51.33,108,0.843,1.0,124,128.0,19.0,0.585
6,6,10,R2-38,24.45,138,1.247,1.0,285,115.6,19.0,0.478
6,6,10,R1-1,23.73,107,1.361,1.0,262,109.7,19.0,0.475
6,6,10,R1-5,29.91,134,1.268,1.0,290,128.6,19.0,0.5
6,6,10,R4-60,35.56,200,1.367,1.0,483,174.8,19.0,0.522
6,6,10,RS2,51.33,108,1.291,1.0,273,178.3,19.0,0.585
6,6,11,R2-38,24.45,138,1.391,1.0,323,125.8,19.0,0.478
6,6,11,R1-1,23.73,107,1.36,1.0,253,114.2,19.0,0.475
6,6,11,R1-5,29.91,134,1.381,1.0,258,138.7,19.0,0.5
6,6,11,R4-60,35.56,200,1.39,1.0,449,182.9,19.0,0.522
6,6,11,RS2,51.33,108,1.445,1.0,216,195.6,19.0,0.585
6,6,12,R2-38,24.45,138,1.322,1.0,241,117.0,19.0,0.478
6,6,12,R1-1,23.73,107,1.357,1.0,248,109.2,19.0,0.475
6,6,12,R1-5,29.91,134,1.394,1.0,316,140.5,19.0,0.5
6,6,12,R4-60,35.56,200,1.397,1.0,456,182.6,19.0,0.522
6,6,12,RS2,51.33,108,1.33,1.0,276,186.1,19.0,0.585
6,6,13,R2-38,24.45,138,1.359,1.0,361,125.4,19.0,0.478
6,6,13,R1-1,23.73,107,1.247,1.0,220,105.3,19.0,0.475
6,6,13,R1-5,29.91,134,1.349,1.0,310,133.7,19.0,0.5
6,6,13,R4-60,35.56,200,1.352,1.0,430,177.5,19.0,0.522
6,6,13,RS2,51.33,108,1.453,1.0,271,201.3,19.0,0.585
6,6,14,R2-38,24.45,138,1.401,1.0,269,122.8,19.0,0.478
6,6,14,R1-1,23.73,107,1.374,1.0,213,107.1,19.0,0.475
6,6,14,R1-5,29.91,134,1.402,1.0,328,142.3,19.0,0.5
6,6,14,R4-60,35.56,200,1.341,1.0,424,171.8,19.0,0.522
6,6,14,RS2,51.33,108,1.348,1.0,261,191.0,19.0,0.585
6,6,15,R2-38,24.45,138,1.405,1.0,272,124.5,19.0,0.478
6,6,15,R1-1,23.73,107,1.443,1.0,285,114.5,19.0,0.475
6,6,15,R1-5,29.91,134,1.307,1.0,301,133.3,19.0,0.5
6,6,15,R4-60,35.56,200,1.337,1.0,499,174.6,19.0,0.522
6,6,15,RS2,51.33,108,1.362,1.0,224,187.5,19.0,0.585
6,6,16,R2-38,24.45,138,1.331,1.0,303,120.2,19.0,0.478
6,6,16,R1-1,23.73,107,1.369,1.0,205,109.1,19.0,0.475
6,6,16,R1-5,29.91,134,1.387,1.0,266,138.6,19.0,0.5
6,6,16,R4-60,35.56,200,1.276,1.0,435,169.5,19.0,0.522
6,6,16,RS2,51.33,108,1.324,1.0,227,184.9,19.0,0.585
6,6,17,R2-38,24.45,138,1.324,1.0,338,121.1,19.0,0.478
6,6,17,R1-1,23.73,107,1.307,1.0,203,103.9,19.0,0.475
6,6,17,R1-5,29.91,134,1.247,1.0,269,131.7,19.0,0.5
6,6,17,R4-60,35.56,200,1.274,1.0,404,172.9,19.0,0.522
6,6,17,RS2,51.33,108,1.312,1.0,232,178.0,19.0,0.585
6,6,18,R2-38,24.45,138,1.268,1.0,320,117.9,19.0,0.478
6,6,18,R1-1,23.73,107,1.346,1.0,289,109.5,19.0,0.475
6,6,18,R1-5,29.91,134,1.341,1.0,321,138.9,19.0,0.5
6,6,18,R4-60,35.56,200,1.301,1.0,441,172.1,19.0,0.522
6,6,18,RS2,51.33,108,1.303,1.0,257,182.5,19.0,0.585
6,6,19,R2-38,24.45,138,0.832,1.0,306,97.2,19.0,0.478
6,6,19,R1-1,23.73,107,0.862,1.0,289,85.6,19.0,0.475
6,6,19,R1-5,29.91,134,0.86,1.0,311,105.4,19.0,0.5
6,6,19,R4-60,35.56,200,0.851,1.0,400,138.7,19.0,0.522
6,6,19,RS2,51.33,108,0.869,1.0,205,129.8,19.0,0.585
6,6,20,R2-38,24.45,138,0.779,1.0,266,88.8,19.0,0.478
6,6,20,R1-1,23.73,107,0.801,1.0,215,82.6,19.0,0.475
6,6,20,R1-5,29.91,134,0.856,1.0,290,104.1,19.0,0.5
6,6,20,R4-60,35.56,200,0.843,1.0,445,140.0,19.0,0.522
6,6,20,RS2,51.33,108,0.748,1.0,253,122.3,19.0,0.585
6,6,21,R2-38,24.45,138,0.902,1.0,120,90.5,19.0,0.478
6,6,21,R1-1,23.73,107,0.826,1.0,109,77.9,19.0,0.475
6,6,21,R1-5,29.91,134,0.885,1.0,145,98.5,19.0,0.5
6,6,21,R4-60,35.56,200,0.86,1.0,186,133.5,19.0,0.522
6,6,21,RS2,51.33,108,0.825,1.0,62,124.5,19.0,0.585
6,6,22,R2-38,24.45,138,0.852,1.0,158,90.7,19.0,0.478
6,6,22,R1-1,23.73,107,0.878,1.0,142,81.1,19.0,0.475
6,6,22,R1-5,29.91,134,0.866,1.0,127,101.3,19.0,0.5
6,6,22,R4-60,35.56,200,0.838,1.0,243,128.9,19.0,0.522
6,6,22,RS2,51.33,108,0.83,1.0,148,123.3,19.0,0.585
7,0,5,R2-38,24.45,138,0.943,1.0,299,97.5,19.0,0.478
7,0,5,R1-1,23.73,107,1.027,1.0,209,90.2,19.0,0.475
7,0,5,R1-5,29.91,134,0.995,1.0,242,112.5,19.0,0.5
7,0,5,R4-60,35.56,200,0.961,1.0,367,147.2,19.0,0.522
7,0,5,RS2,51.33,108,0.917,1.0,165,138.1,19.0,0.585
7,0,6,R2-38,24.45,138,0.971,1.0,578,117.3,19.0,0.478
7,0,6,R1-1,23.73,107,0.95,1.0,428,101.5,19.0,0.475
7,0,6,R1-5,29.91,134,0.882,1.0,524,117.4,19.0,0.5
7,0,6,R4-60,35.56,200,0.934,1.0,761,161.0,19.0,0.522
7,0,6,RS2,51.33,108,0.868,1.0,503,150.4,19.0,0.585
7,0,7,R2-38,24.45,138,1.783,1.0,615,162.5,19.0,0.478
7,0,7,R1-1,23.73,107,1.814,1.0,429,141.4,19.0,0.475
7,0,7,R1-5,29.91,134,1.697,1.0,637,175.4,19.0,0.5
7,0,7,R4-60,35.56,200,1.828,1.0,838,232.9,19.0,0.522
7,0,7,RS2,51.33,108,1.736,1.0,456,241.6,19.0,0.585
7,0,8,R2-38,24.45,138,1.803,1.0,708,165.2,19.0,0.478
7,0,8,R1-1,23.73,107,1.861,1.0,554,151.5,19.0,0.475
7,0,8,R1-5,29.91,134,1.855,1.0,652,189.0,19.0,0.5
7,0,8,R4-60,35.56,200,1.861,1.0,937,237.6,19.0,0.522
7,0,8,RS2,51.33,108,1.892,1.0,489,259.3,19.0,0.585
7,0,9,R2-38,24.45,138,1.894,1.0,613,165.1,19.0,0.478
7,0,9,R1-1,23.73,107,1.963,1.0,405,146.4,19.0,0.475
7,0,9,R1-5,29.91,134,1.948,1.0,478,184.1,19.0,0.5
7,0,9,R4-60,35.56,200,1.891,1.0,741,230.9,19.0,0.522
7,0,9,RS2,51.33,108,1.915,1.0,453,261.3,19.0,0.585
7,0,10,R2-38,24.45,138,0.924,1.0,250,98.3,19.0,0.478
7,0,10,R1-1,23.73,107,0.93,1.0,204,88.8,19.0,0.475
7,0,10,R1-5,29.91,134,0.919,1.0,244,104.8,19.0,0.5
7,0,10,R4-60,35.56,200,0.949,1.0,385,147.5,19.0,0.522
7,0,10,RS2,51.33,108,0.938,1.0,198,139.6,19.0,0.585
7,0,11,R2-38,24.45,138,1.305,1.0,322,118.8,19.0,0.478
7,0,11,R1-1,23.73,107,1.339,1.0,282,108.9,19.0,0.475
7,0,11,R1-5,29.91,134,1.293,1.0,377,132.7,19.0,0.5
7,0,11,R4-60,35.56,200,1.332,1.0,460,176.1,19.0,0.522
7,0,11,RS2,51.33,108,1.292,1.0,244,181.9,19.0,0.585
7,0,12,R2-38,24.45,138,1.241,1.0,316,114.3,19.0,0.478
7,0,12,R1-1,23.73,107,1.264,1.0,262,104.7,19.0,0.475
7,0,12,R1-5,29.91,134,1.28,1.0,324,136.1,19.0,0.5
7,0,12,R4-60,35.56,200,1.262,1.0,508,175.0,19.0,0.522
7,0,12,RS2,51.33,108,1.344,1.0,254,188.0,19.0,0.585
7,0,13,R2-38,24.45,138,1.33,1.0,352,122.1,19.0,0.478
7,0,13,R1-1,23.73,107,1.222,1.0,244,101.8,19.0,0.475
7,0,13,R1-5,29.91,134,1.332,1.0,260,131.4,19.0,0.5
7,0,13,R4-60,35.56,200,1.278,1.0,513,177.6,19.0,0.522
7,0,13,RS2,51.33,108,1.301,1.0,276,181.7,19.0,0.585
7,0,14,R2-38,24.45,138,0.986,1.0,323,106.8,19.0,0.478
7,0,14,R1-1,23.73,107,0.96,1.0,266,84.6,19.0,0.475
7,0,14,R1-5,29.91,134,0.964,1.0,327,114.9,19.0,0.5
7,0,14,R4-60,35.56,200,0.949,1.0,444,148.0,19.0,0.522
7,0,14,RS2,51.33,108,0.956,1.0,285,144.6,19.0,0.585
7,0,15,R2-38,24.45,138,0.959,1.0,263,100.6,19.0,0.478
7,0,15,R1-1,23.73,107,0.928,1.0,178,84.2,19.0,0.475
7,0,15,R1-5,29.91,134,1.025,1.0,197,108.6,19.0,0.5
7,0,15,R4-60,35.56,200,1.021,1.0,345,147.7,19.0,0.522
7,0,15,RS2,51.33,108,0.914,1.0,215,141.7,19.0,0.585
7,0,16,R2-38,24.45,138,1.857,1.0,535,155.6,19.0,0.478
7,0,16,R1-1,23.73,107,1.932,1.0,467,147.2,19.0,0.475
7,0,16,R1-5,29.91,134,1.884,1.0,555,181.2,19.0,0.5
7,0,16,R4-60,35.56,200,1.826,1.0,828,229.1,19.0,0.522
7,0,16,RS2,51.33,108,1.917,1.0,445,259.5,19.0,0.585
7,0,17,R2-38,24.45,138,1.903,1.0,567,164.8,19.0,0.478
7,0,17,R1-1,23.73,107,1.91,1.0,429,148.8,19.0,0.475
7,0,17,R1-5,29.91,134,1.964,1.0,663,193.3,19.0,0.5
7,0,17,R4-60,35.56,200,1.921,1.0,885,246.6,19.0,0.522
7,0,17,RS2,51.33,108,1.953,1.0,493,262.0,19.0,0.585
7,0,18,R2-38,24.45,138,2.033,1.0,626,174.6,19.0,0.478
7,0,18,R1-1,23.73,107,1.988,1.0,490,151.9,19.0,0.475
7,0,18,R1-5,29.91,134,1.95,1.0,643,190.1,19.0,0.5
7,0,18,R4-60,35.56,200,1.941,1.0,939,246.7,19.0,0.522
7,0,18,RS2,51.33,108,1.995,1.0,500,267.6,19.0,0.585
7,0,19,R2-38,24.45,138,2.003,1.0,592,167.3,19.0,0.478
7,0,19,R1-1,23.73,107,1.979,1.0,457,146.2,19.0,0.475
7,0,19,R1-5,29.91,134,2.024,1.0,470,186.1,19.0,0.5
7,0,19,R4-60,35.56,200,1.996,1.0,759,239.9,19.0,0.522
7,0,19,RS2,51.33,108,1.955,1.0,456,264.1,19.0,0.585
7,0,20,R2-38,24.45,138,0.89,1.0,269,94.9,19.0,0.478
7,0,20,R1-1,23.73,107,0.952,1.0,210,91.1,19.0,0.475
7,0,20,R1-5,29.91,134,0.885,1.0,299,109.2,19.0,0.5
7,0,20,R4-60,35.56,200,0.99,1.0,331,145.4,19.0,0.522
7,0,20,RS2,51.33,108,0.974,1.0,214,145.4,19.0,0.585
7,0,21,R2-38,24.45,138,0.945,1.0,198,97.9,19.0,0.478
7,0,21,R1-1,23.73,107,0.925,1.0,99,79.4,19.0,0.475
7,0,21,R1-5,29.91,134,0.983,1.0,182,110.7,19.0,0.5
7,0,21,R4-60,35.56,200,1.006,1.0,234,145.4,19.0,0.522
7,0,21,RS2,51.33,108,0.949,1.0,127,136.8,19.0,0.585
7,0,22,R2-38,24.45,138,0.893,1.0,173,98.7,19.0,0.478
